user_id,acquisition_date,last_active_date,platform_used,total_active_days,total_activity_days
275709,2024-03-30,2024-04-15,android,8,17
275710,2024-03-04,2024-03-14,ios,11,11
275711,2024-03-04,2024-05-01,ios,31,59
275712,2024-04-02,2024-04-26,android,14,25
275714,2024-03-03,2024-04-28,ios,40,57
275715,2024-03-01,2024-04-29,android,20,60
275716,2024-03-11,2024-05-01,android,23,52
275717,2024-03-29,2024-04-23,android,18,26
275718,2024-03-06,2024-03-06,android,1,1
275719,2024-04-01,2024-05-01,android,31,31
275721,2024-03-05,2024-03-27,android,9,23
275722,2024-03-25,2024-04-02,android,9,9
275723,2024-03-31,2024-04-23,android,22,24
275724,2024-04-07,2024-04-10,android,4,4
275725,2024-03-01,2024-03-27,ios,11,27
275726,2024-04-10,2024-04-12,android,3,3
275727,2024-03-02,2024-03-24,android,15,23
275728,2024-03-11,2024-04-19,android,33,40
275729,2024-04-04,2024-05-01,android,24,28
275730,2024-04-09,2024-04-25,android,14,17
275731,2024-03-08,2024-03-09,ios,2,2
275732,2024-04-07,2024-04-19,android,8,13
275733,2024-03-03,2024-04-13,android,37,42
275734,2024-03-03,2024-03-17,android,11,15
275735,2024-03-01,2024-04-21,ios,19,52
275737,2024-03-01,2024-04-30,android,22,61
275738,2024-04-09,2024-04-30,android,15,22
275740,2024-04-05,2024-04-29,android,23,25
275741,2024-03-02,2024-05-01,android,15,61
275742,2024-03-29,2024-04-30,ios,17,33
275743,2024-03-25,2024-05-01,android,34,38
275744,2024-04-10,2024-04-26,android,17,17
275747,2024-03-01,2024-05-01,ios,38,62
275748,2024-03-12,2024-03-19,android,8,8
275749,2024-04-13,2024-05-01,android,19,19
275750,2024-03-01,2024-05-01,ios,57,62
275751,2024-03-01,2024-03-03,android,3,3
275752,2024-04-16,2024-05-01,android,16,16
275753,2024-03-11,2024-04-18,android,33,39
275754,2024-04-03,2024-04-22,android,20,20
275755,2024-04-13,2024-05-01,android,11,19
275758,2024-03-01,2024-04-24,android,19,55
275760,2024-03-25,2024-04-12,android,16,19
275761,2024-03-01,2024-04-30,android,36,61
275763,2024-03-12,2024-04-25,ios,18,45
275764,2024-03-08,2024-04-30,ios,31,54
275765,2024-03-23,2024-04-13,android,12,22
275766,2024-04-02,2024-04-29,android,20,28
275767,2024-04-03,2024-05-01,android,28,29
275768,2024-04-05,2024-04-07,ios,3,3
275769,2024-03-03,2024-04-13,android,34,42
275770,2024-03-20,2024-04-22,ios,19,34
275771,2024-03-20,2024-03-29,android,4,10
275772,2024-03-02,2024-04-21,android,13,51
275773,2024-03-04,2024-04-03,ios,22,31
275774,2024-03-18,2024-05-01,android,30,45
275775,2024-03-14,2024-04-30,android,33,48
275776,2024-04-13,2024-04-17,android,2,5
275777,2024-03-14,2024-05-01,android,30,49
275778,2024-03-31,2024-05-01,android,31,32
275779,2024-03-01,2024-03-08,android,3,8
275781,2024-03-29,2024-04-22,android,23,25
275783,2024-03-21,2024-03-31,android,11,11
275784,2024-03-07,2024-04-27,ios,20,52
275786,2024-03-09,2024-03-23,android,6,15
275790,2024-04-05,2024-05-01,android,19,27
275793,2024-03-03,2024-03-06,android,4,4
275794,2024-03-05,2024-04-02,android,12,29
275795,2024-03-31,2024-04-11,android,12,12
275797,2024-03-07,2024-04-03,android,20,28
275798,2024-03-01,2024-04-23,android,13,54
275799,2024-03-17,2024-03-27,android,8,11
275800,2024-03-31,2024-04-15,android,12,16
275802,2024-04-05,2024-04-25,android,17,21
275803,2024-03-02,2024-03-28,android,17,27
275804,2024-03-20,2024-04-07,android,15,19
275805,2024-03-13,2024-03-27,android,10,15
275806,2024-03-30,2024-04-24,android,6,26
275808,2024-03-30,2024-04-11,android,13,13
275809,2024-04-04,2024-05-01,android,20,28
275811,2024-03-16,2024-04-30,ios,22,46
275813,2024-03-07,2024-03-21,android,14,15
275814,2024-04-06,2024-04-18,ios,12,13
275815,2024-03-02,2024-05-01,android,29,61
275816,2024-04-01,2024-04-15,android,10,15
275817,2024-04-19,2024-04-30,android,10,12
275818,2024-03-20,2024-05-01,android,39,43
275819,2024-03-01,2024-03-28,android,20,28
275820,2024-04-05,2024-04-24,android,16,20
275822,2024-04-01,2024-05-01,android,30,31
275823,2024-03-01,2024-04-27,android,13,58
275826,2024-03-27,2024-05-01,android,24,36
275828,2024-03-01,2024-03-10,android,7,10
275829,2024-03-10,2024-04-29,android,35,51
275830,2024-04-09,2024-04-30,android,21,22
275831,2024-03-01,2024-04-14,android,32,45
275832,2024-04-13,2024-04-30,android,16,18
275833,2024-03-20,2024-04-14,android,13,26
275834,2024-03-02,2024-04-09,android,12,39
275835,2024-03-28,2024-04-01,android,5,5
275836,2024-04-06,2024-05-01,android,24,26
275837,2024-03-23,2024-04-23,android,15,32
275839,2024-03-01,2024-03-18,android,15,18
275841,2024-03-26,2024-04-29,android,27,35
275842,2024-03-01,2024-05-01,android,48,62
275843,2024-04-10,2024-04-30,android,6,21
275845,2024-03-21,2024-04-06,android,17,17
275846,2024-03-01,2024-04-21,ios,25,52
275847,2024-03-22,2024-03-30,android,8,9
275848,2024-03-09,2024-04-27,android,14,50
275849,2024-03-16,2024-03-21,android,4,6
275850,2024-03-04,2024-03-23,android,3,20
275851,2024-03-06,2024-05-01,android,54,57
275852,2024-03-01,2024-04-23,android,40,54
275853,2024-03-11,2024-03-17,android,7,7
275855,2024-03-03,2024-04-10,android,19,39
275856,2024-04-06,2024-04-09,android,4,4
275857,2024-03-01,2024-05-01,android,49,62
275860,2024-03-28,2024-05-01,android,35,35
275861,2024-04-17,2024-04-21,android,5,5
275862,2024-03-19,2024-05-01,android,40,44
275864,2024-03-01,2024-03-23,ios,18,23
275866,2024-03-18,2024-04-11,android,16,25
275867,2024-04-17,2024-04-24,android,8,8
275868,2024-04-10,2024-04-16,android,6,7
275869,2024-04-11,2024-04-17,android,6,7
275870,2024-03-31,2024-05-01,android,31,32
275871,2024-03-01,2024-05-01,ios,61,62
275872,2024-03-26,2024-05-01,ios,28,37
275874,2024-04-09,2024-05-01,android,15,23
275876,2024-03-23,2024-05-01,ios,31,40
275877,2024-03-30,2024-04-08,android,9,10
275878,2024-03-07,2024-04-08,android,15,33
275879,2024-03-02,2024-04-29,android,23,59
275881,2024-03-17,2024-03-23,android,6,7
275883,2024-04-06,2024-04-14,android,9,9
275884,2024-03-01,2024-05-01,android,50,62
275885,2024-03-01,2024-04-26,android,12,57
275886,2024-03-21,2024-04-02,android,8,13
275887,2024-04-14,2024-05-01,android,18,18
275888,2024-03-05,2024-05-01,android,35,58
275890,2024-03-15,2024-05-01,ios,43,48
275891,2024-04-11,2024-04-21,android,11,11
275892,2024-03-28,2024-04-08,android,11,12
275893,2024-03-30,2024-04-13,android,14,15
275894,2024-04-08,2024-04-20,android,13,13
275895,2024-03-13,2024-04-22,android,7,41
275896,2024-03-11,2024-04-18,android,23,39
275897,2024-04-15,2024-05-01,android,14,17
275898,2024-03-06,2024-04-30,android,45,56
275899,2024-03-01,2024-05-01,android,62,62
275900,2024-03-01,2024-05-01,android,59,62
275902,2024-03-01,2024-05-01,android,48,62
275903,2024-03-09,2024-03-29,android,20,21
275905,2024-04-02,2024-04-29,android,9,28
275906,2024-04-18,2024-04-30,android,13,13
275907,2024-04-13,2024-04-29,android,15,17
275908,2024-03-01,2024-05-01,android,53,62
275909,2024-03-02,2024-04-27,android,25,57
275911,2024-03-29,2024-04-11,android,9,14
275912,2024-03-03,2024-03-29,android,18,27
275913,2024-03-26,2024-05-01,android,29,37
275916,2024-03-27,2024-05-01,android,36,36
275917,2024-03-05,2024-03-16,android,7,12
275918,2024-03-09,2024-04-25,android,13,48
275919,2024-03-05,2024-04-16,android,16,43
275920,2024-03-16,2024-04-28,android,10,44
275921,2024-03-09,2024-05-01,android,42,54
275922,2024-03-11,2024-04-26,android,37,47
275923,2024-03-23,2024-03-26,android,4,4
275924,2024-04-14,2024-04-18,android,5,5
275925,2024-03-10,2024-04-28,android,31,50
275926,2024-03-09,2024-04-27,android,6,50
275927,2024-03-11,2024-05-01,android,51,52
275928,2024-03-22,2024-04-08,android,17,18
275929,2024-04-01,2024-04-08,android,5,8
275930,2024-03-01,2024-05-01,android,30,62
275931,2024-03-11,2024-04-03,android,21,24
275932,2024-03-28,2024-03-29,android,2,2
275933,2024-03-01,2024-04-12,ios,35,43
275936,2024-04-22,2024-05-01,android,10,10
275940,2024-03-01,2024-03-29,android,11,29
275941,2024-03-17,2024-04-25,android,3,40
275942,2024-04-02,2024-04-26,android,20,25
275943,2024-04-08,2024-04-25,android,13,18
275945,2024-03-28,2024-05-01,android,28,35
275946,2024-03-23,2024-05-01,android,32,40
275947,2024-03-06,2024-03-06,android,1,1
275948,2024-03-01,2024-04-01,android,19,32
275949,2024-03-05,2024-03-23,android,10,19
275950,2024-03-10,2024-05-01,android,24,53
275951,2024-03-12,2024-03-28,android,16,17
275953,2024-03-01,2024-04-22,android,31,53
275954,2024-03-03,2024-03-04,android,2,2
275955,2024-03-23,2024-05-01,android,36,40
275956,2024-04-17,2024-04-23,android,7,7
275957,2024-03-01,2024-03-28,android,11,28
275958,2024-03-03,2024-04-24,android,28,53
275959,2024-03-17,2024-03-18,android,2,2
275960,2024-03-26,2024-04-22,android,16,28
275963,2024-03-01,2024-03-08,android,8,8
275964,2024-03-29,2024-04-13,ios,9,16
275966,2024-04-08,2024-05-01,android,23,24
275967,2024-03-06,2024-05-01,android,40,57
275968,2024-04-13,2024-04-30,android,16,18
275970,2024-03-08,2024-04-30,android,47,54
275971,2024-03-26,2024-04-30,android,26,36
275972,2024-03-30,2024-05-01,android,33,33
275974,2024-03-03,2024-03-06,android,4,4
275975,2024-03-09,2024-03-22,android,11,14
275976,2024-03-11,2024-03-19,ios,9,9
275977,2024-03-06,2024-03-24,android,19,19
275978,2024-03-28,2024-04-21,android,17,25
275979,2024-03-01,2024-04-08,android,26,39
275980,2024-03-12,2024-04-09,android,23,29
275982,2024-03-17,2024-04-25,android,17,40
275983,2024-03-01,2024-04-29,android,28,60
275984,2024-04-10,2024-04-23,android,8,14
275985,2024-04-14,2024-04-30,android,15,17
275986,2024-03-10,2024-03-13,android,4,4
275987,2024-04-16,2024-05-01,android,16,16
275988,2024-03-15,2024-03-19,android,5,5
275990,2024-03-28,2024-05-01,ios,35,35
275991,2024-03-01,2024-03-15,android,8,15
275993,2024-03-01,2024-03-30,ios,21,30
275994,2024-03-01,2024-04-30,android,40,61
275995,2024-03-29,2024-04-20,android,15,23
275997,2024-03-24,2024-04-01,android,9,9
275998,2024-04-03,2024-04-28,android,19,26
275999,2024-03-16,2024-05-01,android,39,47
276000,2024-03-01,2024-05-01,ios,18,62
276001,2024-03-18,2024-05-01,android,39,45
276002,2024-03-01,2024-03-15,android,14,15
276003,2024-04-08,2024-04-26,ios,15,19
276004,2024-03-06,2024-03-27,android,13,22
276005,2024-03-31,2024-04-13,android,9,14
276006,2024-03-14,2024-04-17,android,14,35
276008,2024-03-13,2024-03-25,android,11,13
276009,2024-03-19,2024-03-22,android,4,4
276010,2024-03-10,2024-04-29,android,18,51
276011,2024-03-14,2024-04-29,android,22,47
276012,2024-03-06,2024-05-01,android,51,57
276014,2024-04-11,2024-05-01,android,11,21
276015,2024-03-12,2024-04-22,android,40,42
276016,2024-04-10,2024-04-13,ios,4,4
276018,2024-03-18,2024-04-30,ios,40,44
276020,2024-03-28,2024-05-01,android,34,35
276021,2024-03-01,2024-04-19,android,18,50
276023,2024-04-15,2024-04-23,android,8,9
276024,2024-03-08,2024-04-28,android,46,52
276025,2024-03-01,2024-05-01,android,47,62
276026,2024-04-23,2024-04-27,android,5,5
276027,2024-03-05,2024-03-23,android,10,19
276028,2024-04-13,2024-04-30,android,17,18
276029,2024-04-12,2024-04-28,android,14,17
276032,2024-03-15,2024-04-19,android,15,36
276033,2024-03-04,2024-03-28,android,17,25
276035,2024-03-01,2024-03-16,android,16,16
276036,2024-03-24,2024-05-01,ios,39,39
276037,2024-03-01,2024-04-25,android,31,56
276038,2024-04-11,2024-04-30,android,17,20
276040,2024-03-08,2024-03-25,android,16,18
276041,2024-03-10,2024-03-21,android,7,12
276042,2024-03-04,2024-04-18,android,33,46
276043,2024-03-28,2024-05-01,android,34,35
276044,2024-03-30,2024-04-10,android,2,12
276045,2024-03-23,2024-04-05,android,9,14
276046,2024-03-22,2024-04-17,android,27,27
276047,2024-03-21,2024-03-25,android,5,5
276048,2024-03-12,2024-04-24,ios,7,44
276050,2024-04-15,2024-05-01,android,8,17
276051,2024-03-01,2024-04-30,android,25,61
276052,2024-03-01,2024-03-28,android,4,28
276053,2024-04-16,2024-04-20,ios,4,5
276054,2024-03-28,2024-04-10,android,10,14
276055,2024-03-02,2024-03-02,android,1,1
276056,2024-03-02,2024-04-13,android,32,43
276057,2024-03-01,2024-05-01,ios,55,62
276058,2024-04-02,2024-04-18,android,14,17
276059,2024-03-27,2024-04-29,android,29,34
276060,2024-03-28,2024-04-04,android,8,8
276061,2024-03-02,2024-04-29,ios,34,59
276062,2024-03-30,2024-04-28,android,22,30
276063,2024-03-11,2024-03-19,android,9,9
276065,2024-03-25,2024-04-02,android,8,9
276066,2024-03-07,2024-04-13,android,10,38
276067,2024-04-01,2024-05-01,android,28,31
276068,2024-03-12,2024-04-19,android,27,39
276069,2024-03-26,2024-04-16,android,14,22
276071,2024-03-01,2024-04-04,android,35,35
276072,2024-03-01,2024-04-30,android,42,61
276073,2024-03-10,2024-04-30,android,32,52
276074,2024-03-28,2024-04-16,android,19,20
276075,2024-03-09,2024-04-20,android,15,43
276076,2024-04-21,2024-04-29,ios,8,9
276077,2024-03-01,2024-04-11,ios,32,42
276078,2024-03-02,2024-03-17,android,12,16
276079,2024-03-01,2024-05-01,ios,44,62
276080,2024-04-20,2024-05-01,android,12,12
276081,2024-03-30,2024-04-09,android,11,11
276083,2024-03-01,2024-03-15,android,12,15
276085,2024-03-31,2024-04-06,android,7,7
276086,2024-04-22,2024-04-22,android,1,1
276087,2024-03-01,2024-04-28,ios,53,59
276088,2024-04-08,2024-05-01,android,21,24
276089,2024-03-18,2024-05-01,android,32,45
276090,2024-04-11,2024-04-19,android,9,9
276091,2024-03-01,2024-05-01,ios,54,62
276092,2024-03-13,2024-03-27,android,6,15
276094,2024-03-03,2024-04-30,android,3,59
276095,2024-04-17,2024-05-01,android,11,15
276097,2024-03-01,2024-04-30,android,49,61
276098,2024-04-10,2024-05-01,android,21,22
276100,2024-03-01,2024-03-21,android,16,21
276101,2024-03-09,2024-04-24,android,18,47
276102,2024-03-07,2024-04-30,ios,33,55
276103,2024-03-05,2024-03-05,android,1,1
276105,2024-03-25,2024-04-08,android,14,15
276106,2024-03-25,2024-04-15,ios,8,22
276107,2024-03-16,2024-04-20,android,14,36
276108,2024-03-30,2024-04-23,android,10,25
276111,2024-03-02,2024-03-09,android,5,8
276112,2024-03-02,2024-04-30,android,55,60
276114,2024-03-15,2024-04-09,ios,14,26
276115,2024-03-07,2024-03-31,android,3,25
276116,2024-03-01,2024-05-01,android,57,62
276118,2024-03-03,2024-04-15,ios,5,44
276121,2024-03-02,2024-04-19,android,4,49
276122,2024-03-22,2024-04-03,android,11,13
276123,2024-03-16,2024-04-09,android,22,25
276125,2024-03-01,2024-03-18,ios,8,18
276126,2024-04-12,2024-04-14,android,3,3
276127,2024-03-08,2024-04-19,android,27,43
276128,2024-03-17,2024-04-27,android,38,42
276129,2024-03-04,2024-03-17,android,8,14
276130,2024-03-29,2024-04-21,android,15,24
276131,2024-03-01,2024-04-28,android,41,59
276132,2024-04-01,2024-05-01,ios,17,31
276133,2024-03-28,2024-03-31,android,4,4
276134,2024-03-20,2024-04-01,android,7,13
276135,2024-03-31,2024-04-22,android,14,23
276136,2024-03-10,2024-04-14,ios,13,36
276137,2024-03-25,2024-04-19,ios,23,26
276138,2024-04-13,2024-05-01,android,19,19
276139,2024-04-10,2024-04-29,android,7,20
276140,2024-04-20,2024-05-01,android,12,12
276141,2024-03-01,2024-03-05,android,5,5
276142,2024-04-08,2024-04-18,android,11,11
276143,2024-03-02,2024-04-28,android,18,58
276144,2024-03-01,2024-04-22,android,42,53
276146,2024-04-07,2024-05-01,ios,25,25
276147,2024-04-01,2024-05-01,android,28,31
276150,2024-03-01,2024-04-04,android,34,35
276151,2024-03-31,2024-05-01,android,20,32
276153,2024-04-04,2024-05-01,ios,11,28
276154,2024-03-09,2024-05-01,ios,51,54
276156,2024-03-01,2024-05-01,android,61,62
276157,2024-03-01,2024-03-02,android,2,2
276158,2024-04-07,2024-04-13,android,6,7
276159,2024-03-27,2024-05-01,android,25,36
276160,2024-03-11,2024-03-27,ios,17,17
276161,2024-04-08,2024-05-01,android,22,24
276163,2024-03-01,2024-04-30,android,56,61
276164,2024-03-01,2024-03-17,android,11,17
276165,2024-03-17,2024-04-29,android,34,44
276166,2024-03-03,2024-04-28,android,7,57
276167,2024-03-01,2024-04-01,android,22,32
276169,2024-03-01,2024-04-27,android,34,58
276172,2024-04-19,2024-04-24,android,6,6
276173,2024-04-04,2024-04-11,android,8,8
276174,2024-04-09,2024-04-29,android,18,21
276176,2024-04-01,2024-04-17,ios,17,17
276177,2024-03-14,2024-03-17,android,4,4
276178,2024-03-30,2024-04-15,android,11,17
276179,2024-03-24,2024-04-03,ios,11,11
276181,2024-03-30,2024-04-29,android,19,31
276183,2024-03-04,2024-03-09,android,3,6
276184,2024-03-01,2024-04-20,android,37,51
276186,2024-03-28,2024-04-05,android,8,9
276187,2024-04-14,2024-05-01,android,9,18
276188,2024-03-12,2024-03-30,android,16,19
276189,2024-04-22,2024-05-01,ios,10,10
276191,2024-04-21,2024-04-21,android,1,1
276192,2024-03-01,2024-05-01,android,59,62
276193,2024-03-24,2024-04-29,android,24,37
276194,2024-03-05,2024-05-01,android,51,58
276196,2024-03-03,2024-04-20,android,48,49
276197,2024-04-06,2024-04-30,android,22,25
276198,2024-03-01,2024-05-01,android,48,62
276199,2024-03-12,2024-03-23,android,11,12
276200,2024-04-13,2024-05-01,android,8,19
276201,2024-04-17,2024-05-01,android,15,15
276202,2024-04-08,2024-05-01,android,18,24
276204,2024-03-03,2024-04-30,android,16,59
276205,2024-03-06,2024-04-13,android,23,39
276206,2024-04-08,2024-04-22,android,14,15
276207,2024-03-04,2024-05-01,android,43,59
276209,2024-03-01,2024-03-07,android,5,7
276210,2024-03-08,2024-03-20,android,13,13
276211,2024-03-02,2024-04-29,android,31,59
276212,2024-03-20,2024-03-23,android,4,4
276214,2024-03-28,2024-04-19,android,15,23
276218,2024-04-22,2024-04-24,android,3,3
276219,2024-03-01,2024-05-01,android,36,62
276220,2024-03-04,2024-03-26,android,14,23
276221,2024-03-01,2024-04-27,android,19,58
276222,2024-04-18,2024-05-01,android,11,14
276223,2024-04-08,2024-05-01,android,24,24
276224,2024-03-24,2024-05-01,android,39,39
276225,2024-03-04,2024-05-01,android,32,59
276227,2024-03-12,2024-04-21,android,37,41
276228,2024-03-31,2024-04-21,android,17,22
276229,2024-03-17,2024-03-17,android,1,1
276230,2024-03-30,2024-04-30,android,31,32
276231,2024-04-13,2024-04-30,android,18,18
276232,2024-03-13,2024-05-01,ios,49,50
276233,2024-03-06,2024-03-21,android,6,16
276235,2024-03-02,2024-03-14,android,7,13
276236,2024-03-16,2024-04-02,android,10,18
276237,2024-04-14,2024-05-01,android,18,18
276238,2024-03-01,2024-04-03,android,12,34
276239,2024-03-01,2024-05-01,ios,51,62
276240,2024-03-01,2024-04-30,android,30,61
276242,2024-04-14,2024-04-17,android,2,4
276243,2024-03-25,2024-05-01,android,31,38
276244,2024-03-29,2024-03-29,android,1,1
276245,2024-04-02,2024-05-01,android,30,30
276246,2024-04-11,2024-04-12,android,2,2
276247,2024-03-01,2024-04-06,android,27,37
276249,2024-03-03,2024-04-20,android,13,49
276250,2024-04-07,2024-05-01,android,14,25
276251,2024-03-18,2024-04-27,android,16,41
276252,2024-04-15,2024-04-28,android,8,14
276253,2024-03-19,2024-04-09,android,10,22
276254,2024-04-06,2024-04-27,android,12,22
276256,2024-03-01,2024-04-18,android,27,49
276260,2024-03-30,2024-04-28,android,6,30
276262,2024-03-01,2024-03-15,android,15,15
276263,2024-03-02,2024-03-03,android,2,2
276264,2024-03-01,2024-03-02,android,2,2
